2007-01-25,16:08:17,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:08:17,PLBRSZW00011,BORYSZEW,22.66,100
2007-01-25,16:08:17,PLGUARD00019,PCGUARD,0.51,5000
2007-01-25,16:08:17,PLNFI1200018,BBIDEVNFI,2.65,136
2007-01-25,16:08:17,PLNFI1200018,BBIDEVNFI,2.65,301
2007-01-25,16:08:17,PLPKN0000018,PKNORLEN,46.76,2189
2007-01-25,16:08:18,PL0GPWF05785,FW20H7,34280,3
2007-01-25,16:08:18,PLSTLEX00019,STALEXP,3.94,500
2007-01-25,16:08:18,PLSTLEX00019,STALEXP,3.96,500
2007-01-25,16:08:19,PLIDMSA00044,IDMSA,92.8,11
2007-01-25,16:08:19,PLKGHM000017,KGHM,90.6,13
2007-01-25,16:08:19,PLKGHM000017,KGHM,90.5,20
2007-01-25,16:08:19,PLKGHM000017,KGHM,90.5,300
2007-01-25,16:08:19,PLKGHM000017,KGHM,90.5,25
2007-01-25,16:08:19,PLKGHM000017,KGHM,90.5,19
2007-01-25,16:08:20,PLBIOTN00029,BIOTON,2.01,500
2007-01-25,16:08:22,PL0GPWO14813,OW20O7300,200,1
2007-01-25,16:08:22,PLERGPL00014,ENERGOPOL,91.6,1
2007-01-25,16:08:22,PLERGPL00014,ENERGOPOL,91.6,49
2007-01-25,16:08:22,PLTRAST00020,TRASINTUR,3.98,500
2007-01-25,16:08:23,PLBDPWR00014,BUDOPOL,7.57,519
2007-01-25,16:08:23,PLKGHM000017,KGHM,90.5,623
2007-01-25,16:08:23,PLNFI1500011,NFIEMF,16.15,3439
2007-01-25,16:08:23,PLTVN0000017,TVN,25.2,296
2007-01-25,16:08:23,PLTVN0000017,TVN,25.1,10000
2007-01-25,16:08:23,PLTVN0000017,TVN,25.1,80
2007-01-25,16:08:23,PLTVN0000017,TVN,25.1,7564
2007-01-25,16:08:23,PLTVN0000017,TVN,25.2,850
2007-01-25,16:08:23,PLTVN0000017,TVN,25.15,140
2007-01-25,16:08:23,PLTVN0000017,TVN,25.11,1000
2007-01-25,16:08:23,PLTVN0000017,TVN,25.11,70
2007-01-25,16:08:24,PLMSTEX00017,MOSTALEXP,5.32,200
2007-01-25,16:08:25,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:08:25,PLATMSA00013,ATM,153,3
2007-01-25,16:08:26,PLRUCH000022,RUCH-PDA,23.18,20
2007-01-25,16:08:26,PLSMMDA00012,MEDIATEL,20.95,1500
2007-01-25,16:08:28,PL0GPWF05769,FTPSH7,12855,1
2007-01-25,16:08:28,PLPKN0000018,PKNORLEN,46.76,811
2007-01-25,16:08:28,PLPKN0000018,PKNORLEN,46.75,2000
2007-01-25,16:08:28,PLPKN0000018,PKNORLEN,46.74,200
2007-01-25,16:08:28,PLPKN0000018,PKNORLEN,46.74,220
2007-01-25,16:08:28,PLPKN0000018,PKNORLEN,46.74,230
2007-01-25,16:08:28,PLPKN0000018,PKNORLEN,46.75,50
2007-01-25,16:08:28,PLPKN0000018,PKNORLEN,46.75,100
2007-01-25,16:08:28,PLSZPTL00093,MNI-PP,11.02,50
2007-01-25,16:08:28,PLSZPTL00093,MNI-PP,11.02,18
2007-01-25,16:08:28,PLSZPTL00093,MNI-PP,11.02,150
2007-01-25,16:08:29,PLDRZPL00032,DROZAPOL,10.6,280
2007-01-25,16:08:29,PLECARD00012,ECARD,3.14,2500
2007-01-25,16:08:29,PLERGZB00014,ZTSERG,14.36,158
2007-01-25,16:08:29,PLGUARD00019,PCGUARD,0.51,3717
2007-01-25,16:08:29,PLGUARD00019,PCGUARD,0.51,10000
2007-01-25,16:08:29,PLGUARD00019,PCGUARD,0.51,6283
2007-01-25,16:08:29,PLPKN0000018,PKNORLEN,46.74,1000
2007-01-25,16:08:30,PLBIOTN00029,BIOTON,2,254
2007-01-25,16:08:30,PLECARD00012,ECARD,3.14,500
2007-01-25,16:08:30,PLERGPL00014,ENERGOPOL,91.6,24
2007-01-25,16:08:30,PLMCIMG00012,MCI,8.85,335
2007-01-25,16:08:30,PLMCIMG00012,MCI,8.84,300
2007-01-25,16:08:30,PLMCIMG00012,MCI,8.83,337
2007-01-25,16:08:31,PL0GPWF05785,FW20H7,34250,1
2007-01-25,16:08:31,PL0GPWF05785,FW20H7,34250,2
2007-01-25,16:08:31,PLERGPL00014,ENERGOPOL,91.6,727
2007-01-25,16:08:31,PLTVN0000017,TVN,25.1,3131
2007-01-25,16:08:32,PLDUDA000016,DUDA,13.61,465
2007-01-25,16:08:32,PLDUDA000016,DUDA,13.54,125
2007-01-25,16:08:32,PLDUDA000016,DUDA,13.54,100
2007-01-25,16:08:32,PLDUDA000016,DUDA,13.52,500
2007-01-25,16:08:32,PLDUDA000016,DUDA,13.52,150
2007-01-25,16:08:32,PLDUDA000016,DUDA,13.52,100
2007-01-25,16:08:32,PLDUDA000016,DUDA,13.53,330
2007-01-25,16:08:32,PLTRAST00020,TRASINTUR,3.98,378
2007-01-25,16:08:32,PLTRAST00020,TRASINTUR,3.94,241
2007-01-25,16:08:33,PLDUDA000016,DUDA,13.52,150
2007-01-25,16:08:33,PLDUDA000016,DUDA,13.52,880
2007-01-25,16:08:33,PLDUDA000016,DUDA,13.52,200
2007-01-25,16:08:33,PLREDAN00019,REDAN,5.34,15
2007-01-25,16:08:34,PLBIOTN00029,BIOTON,2,10000
2007-01-25,16:08:34,PLPPWK000014,PPWK,12.03,1
2007-01-25,16:08:34,PLZRWZW00012,ZURAWIE,16.87,2
2007-01-25,16:08:36,PL0GPWF05785,FW20H7,34260,1
2007-01-25,16:08:36,PLDRZPL00032,DROZAPOL,10.56,677
2007-01-25,16:08:36,PLDRZPL00032,DROZAPOL,10.55,74
2007-01-25,16:08:36,PLLENTX00010,LENTEX,39.75,100
2007-01-25,16:08:36,PLLENTX00010,LENTEX,39.79,100
2007-01-25,16:08:36,PLLENTX00010,LENTEX,39.78,100
2007-01-25,16:08:36,PLLOTOS00025,LOTOS,45.6,600
2007-01-25,16:08:36,PLLOTOS00025,LOTOS,45.5,400
2007-01-25,16:08:37,PLDRZPL00032,DROZAPOL,10.54,249
2007-01-25,16:08:37,PLGANT000014,GANT,81.7,35
2007-01-25,16:08:37,PLNFI0900014,MIDAS,28.6,100
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.73,40
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.72,35
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.72,200
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.72,200
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.71,407
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.71,50
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.7,10
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.7,32
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.7,60
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.71,200
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.71,63
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.72,50
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.72,50
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.73,30
2007-01-25,16:08:37,PLPKN0000018,PKNORLEN,46.73,74
2007-01-25,16:08:38,PLNFI0200019,KREZUS,4.8,1000
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,30
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,200
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,100
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,1000
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,20
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,50
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,1000
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,40
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,5000
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,20
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,20
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,42
2007-01-25,16:08:38,PLPKN0000018,PKNORLEN,46.7,1000
2007-01-25,16:08:38,PLPKO0000016,PKOBP,47.05,50
2007-01-25,16:08:38,PLPONAR00012,PONARFEH,22.69,55
2007-01-25,16:08:39,PLBIOTN00029,BIOTON,2,35363
2007-01-25,16:08:39,PLBIOTN00029,BIOTON,2.01,5255
2007-01-25,16:08:39,PLBIOTN00029,BIOTON,2.01,14745
2007-01-25,16:08:39,PLCASPL00019,FON,1.02,8329
2007-01-25,16:08:39,PLCASPL00019,FON,1.02,1671
2007-01-25,16:08:39,PLERFKT00010,EUROFAKTR,11.5,100
2007-01-25,16:08:39,PLPEKAS00017,PEKAES,16.96,44
2007-01-25,16:08:39,PLVARNT00019,VARIANT,16.1,100
2007-01-25,16:08:40,PLBDPWR00014,BUDOPOL,7.57,1000
2007-01-25,16:08:40,PLBIOTN00029,BIOTON,2.01,2100
2007-01-25,16:08:40,PLGRBRN00012,ALCHEMIA,55.3,30
2007-01-25,16:08:40,PLGRBRN00012,ALCHEMIA,55.3,20
2007-01-25,16:08:40,PLGRBRN00012,ALCHEMIA,55.3,200
2007-01-25,16:08:40,PLGRBRN00012,ALCHEMIA,55.3,20
2007-01-25,16:08:40,PLGUARD00019,PCGUARD,0.51,3000
2007-01-25,16:08:41,PLTLKPL00017,TPSA,25.84,25
2007-01-25,16:08:42,PLLOTOS00025,LOTOS,45.89,50
2007-01-25,16:08:42,PLLOTOS00025,LOTOS,45.9,200
2007-01-25,16:08:42,PLLOTOS00025,LOTOS,45.9,80
2007-01-25,16:08:42,PLPKN0000018,PKNORLEN,46.74,220
2007-01-25,16:08:43,PL0GPWF05785,FW20H7,34260,1
2007-01-25,16:08:43,PLPROKM00013,PROKOM,164.4,151
2007-01-25,16:08:43,PLPROKM00013,PROKOM,164.4,618
2007-01-25,16:08:43,PLPROKM00013,PROKOM,164.5,222
2007-01-25,16:08:43,PLPROKM00013,PROKOM,164.4,9
2007-01-25,16:08:43,PLTRNSU00013,TUP,16.22,128
2007-01-25,16:08:44,PLGNRSI00015,GINOROSSI,19,300
2007-01-25,16:08:45,PLATLNT00016,ATLANTIS,2,4165
2007-01-25,16:08:45,PLBZ00000044,BZWBK,237.9,5
2007-01-25,16:08:45,PLDUDA000016,DUDA,13.65,135
2007-01-25,16:08:45,PLERGPL00014,ENERGOPOL,91.6,10
2007-01-25,16:08:45,PLPKN0000018,PKNORLEN,46.74,26
2007-01-25,16:08:47,PL0GPWF05785,FW20H7,34260,1
2007-01-25,16:08:47,PLERFKT00010,EUROFAKTR,11.5,894
2007-01-25,16:08:47,PLERFKT00010,EUROFAKTR,11.55,253
2007-01-25,16:08:47,PLERGPL00014,ENERGOPOL,91.6,43
2007-01-25,16:08:47,PLERGPL00014,ENERGOPOL,92,6
2007-01-25,16:08:48,PLBRSZW00011,BORYSZEW,22.8,80
2007-01-25,16:08:48,PLENMPD00018,ENERGOPLD,8.65,300
2007-01-25,16:08:49,PL0GPWF05785,FW20H7,34260,1
2007-01-25,16:08:49,PLDRZPL00032,DROZAPOL,10.6,1100
2007-01-25,16:08:49,PLFAM0000012,FAM,14.44,106
2007-01-25,16:08:49,PLFAM0000012,FAM,14.44,50
2007-01-25,16:08:50,PL0GPWF05785,FW20H7,34250,3
2007-01-25,16:08:50,PL0GPWF05785,FW20H7,34250,1
2007-01-25,16:08:50,PL0GPWF05785,FW20H7,34250,2
2007-01-25,16:08:50,PL0GPWF05785,FW20H7,34250,3
2007-01-25,16:08:50,PL0GPWF05785,FW20H7,34250,1
2007-01-25,16:08:50,PLBDPWR00014,BUDOPOL,7.56,100
2007-01-25,16:08:50,PLGUARD00019,PCGUARD,0.5,3300
2007-01-25,16:08:50,PLZRWZW00012,ZURAWIE,16.85,10
2007-01-25,16:08:50,PLZRWZW00012,ZURAWIE,16.82,500
2007-01-25,16:08:50,PLZRWZW00012,ZURAWIE,16.81,50
2007-01-25,16:08:50,PLZRWZW00012,ZURAWIE,16.8,1640
2007-01-25,16:08:50,PLZRWZW00012,ZURAWIE,16.81,200
2007-01-25,16:08:50,PLZRWZW00012,ZURAWIE,16.82,100
2007-01-25,16:08:53,PL0GPWF05785,FW20H7,34270,2
2007-01-25,16:08:53,PL0GPWF05785,FW20H7,34270,40
2007-01-25,16:08:53,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:08:53,PL0GPWF05785,FW20H7,34270,10
2007-01-25,16:08:53,PL0GPWO14821,OW20O7310,315,1
2007-01-25,16:08:53,PLERFKT00010,EUROFAKTR,11.55,3000
2007-01-25,16:08:53,PLGUARD00019,PCGUARD,0.51,2000
2007-01-25,16:08:53,PLZRWZW00012,ZURAWIE,16.87,100
2007-01-25,16:08:55,PLNFI0200019,KREZUS,4.85,100
2007-01-25,16:08:55,PLPKN0000018,PKNORLEN,46.74,143
2007-01-25,16:08:55,PLSMMDA00012,MEDIATEL,20.95,862
2007-01-25,16:08:56,PLDUDA000016,DUDA,13.7,200
2007-01-25,16:08:56,PLKGHM000017,KGHM,90.75,20
2007-01-25,16:08:56,PLNFI0300017,JUPITER,3.4,38
2007-01-25,16:08:56,PLNFI0300017,JUPITER,3.4,335
2007-01-25,16:08:56,PLNFI0300017,JUPITER,3.4,900
2007-01-25,16:08:56,PLPGNIG00014,PGNIG,3.72,2478
2007-01-25,16:08:57,PLNFI1500011,NFIEMF,16.15,5000
2007-01-25,16:08:57,PLPKN0000018,PKNORLEN,46.77,880
2007-01-25,16:08:58,PL0GPWF05785,FW20H7,34260,1
2007-01-25,16:08:58,PL0GPWF05785,FW20H7,34260,5
2007-01-25,16:08:59,PLDRZPL00032,DROZAPOL,10.54,100
2007-01-25,16:08:59,PLMCIMG00012,MCI,8.82,400
2007-01-25,16:08:59,PLNFI1200018,BBIDEVNFI,2.66,2000
2007-01-25,16:08:59,PLNFI1200018,BBIDEVNFI,2.66,100
2007-01-25,16:08:59,PLZRWZW00012,ZURAWIE,16.87,2
2007-01-25,16:09:00,PL0GPWF05744,FPKNH7,23850,1
2007-01-25,16:09:00,PLNFI0900014,MIDAS,28.79,11
2007-01-25,16:09:00,PLNFI0900014,MIDAS,28.85,219
2007-01-25,16:09:02,PLBDPWR00014,BUDOPOL,7.57,500
2007-01-25,16:09:02,PLBIG0000016,MILLENNIUM,9.99,250
2007-01-25,16:09:02,PLCPTLP00015,CAPITAL,8.03,200
2007-01-25,16:09:02,PLCPTLP00015,CAPITAL,8.02,59
2007-01-25,16:09:02,PLINTER00042,INTERIA.PL,64,40
2007-01-25,16:09:02,PLPEPES00018,PEPEES,125,35
2007-01-25,16:09:02,PLTVN0000017,TVN,25.1,200
2007-01-25,16:09:03,PLASMOT00030,TRITON,18.38,1500
2007-01-25,16:09:03,PLASMOT00030,TRITON,18.38,500
2007-01-25,16:09:03,PLCRSNT00011,CERSANIT,46,258
2007-01-25,16:09:03,PLCRSNT00011,CERSANIT,46,223
2007-01-25,16:09:03,PLERGPL00014,ENERGOPOL,91.6,86
2007-01-25,16:09:03,PLERGPL00014,ENERGOPOL,91.5,3
2007-01-25,16:09:03,PLERGPL00014,ENERGOPOL,91.3,10
2007-01-25,16:09:03,PLKGHM000017,KGHM,90.75,3
2007-01-25,16:09:03,PLTVN0000017,TVN,25.1,530
2007-01-25,16:09:04,PLERGPL00014,ENERGOPOL,91.3,5
2007-01-25,16:09:04,PLERGZB00014,ZTSERG,14.36,49
2007-01-25,16:09:05,PLGUARD00019,PCGUARD,0.51,2500
2007-01-25,16:09:06,PLELTIM00013,ELEKTRIM,6.44,438
2007-01-25,16:09:06,PLJAGO000015,JAGO,3.64,1873
2007-01-25,16:09:06,PLNVITA00018,NOVITA,52.8,5
2007-01-25,16:09:07,PLATLNT00016,ATLANTIS,1.99,200
2007-01-25,16:09:07,PLELTIM00013,ELEKTRIM,6.44,400
2007-01-25,16:09:07,PLELTIM00013,ELEKTRIM,6.45,2342
2007-01-25,16:09:07,PLNFI0200019,KREZUS,4.8,4
2007-01-25,16:09:07,PLPKO0000016,PKOBP,47,5
2007-01-25,16:09:08,PLRUCH000022,RUCH-PDA,23,10
2007-01-25,16:09:09,PL0GPWF05785,FW20H7,34280,1
2007-01-25,16:09:09,PLMSTZB00018,MOSTALZAB,6.38,3000
2007-01-25,16:09:10,PL0GPWF06148,FW20U7,34150,2
2007-01-25,16:09:10,PL0GPWF06148,FW20U7,34100,2
2007-01-25,16:09:10,PLLZPSK00019,LZPS,3.91,122
2007-01-25,16:09:10,PLPEKAO00016,PEKAO,239,10
2007-01-25,16:09:10,PLTVN0000017,TVN,25.1,19
2007-01-25,16:09:11,PLDUDA000016,DUDA,13.7,665
2007-01-25,16:09:11,PLMSTEX00017,MOSTALEXP,5.36,2000
2007-01-25,16:09:11,PLMSTEX00017,MOSTALEXP,5.37,373
2007-01-25,16:09:12,PLBIOTN00029,BIOTON,2,20000
2007-01-25,16:09:12,PLFAM0000012,FAM,14.45,216
2007-01-25,16:09:12,PLFAM0000012,FAM,14.45,1260
2007-01-25,16:09:12,PLFAM0000012,FAM,14.45,300
2007-01-25,16:09:13,PL0GPWF05785,FW20H7,34280,1
2007-01-25,16:09:14,PL0GPWF05744,FPKNH7,23850,4
2007-01-25,16:09:14,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:14,PL0GPWF05785,FW20H7,34280,1
2007-01-25,16:09:14,PLBRE0000012,BRE,370,10
2007-01-25,16:09:14,PLPKN0000018,PKNORLEN,46.77,4
2007-01-25,16:09:15,PL0GPWF05785,FW20H7,34280,2
2007-01-25,16:09:15,PLSTLPF00012,STALPROFI,20.15,100
2007-01-25,16:09:16,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:16,PLENMPD00018,ENERGOPLD,8.62,26
2007-01-25,16:09:16,PLENMPD00018,ENERGOPLD,8.62,304
2007-01-25,16:09:16,PLPKN0000018,PKNORLEN,46.77,3973
2007-01-25,16:09:16,PLPKN0000018,PKNORLEN,46.77,100
2007-01-25,16:09:16,PLPKN0000018,PKNORLEN,46.77,1537
2007-01-25,16:09:16,PLPKN0000018,PKNORLEN,46.79,368
2007-01-25,16:09:16,PLPKN0000018,PKNORLEN,46.79,13758
2007-01-25,16:09:17,PLBDPWR00014,BUDOPOL,7.56,338
2007-01-25,16:09:17,PLBDPWR00014,BUDOPOL,7.55,809
2007-01-25,16:09:17,PLPRCHK00018,PROCHNIK,0.81,1377
2007-01-25,16:09:17,PLPRCHK00018,PROCHNIK,0.81,500
2007-01-25,16:09:17,PLTLKPL00017,TPSA,25.84,5
2007-01-25,16:09:18,PLBRSZW00011,BORYSZEW,22.8,1970
2007-01-25,16:09:18,PLBRSZW00011,BORYSZEW,22.8,400
2007-01-25,16:09:18,PLRAFAK00018,RAFAKO,38.73,2
2007-01-25,16:09:19,PLEUFLM00017,ERGIS,6.2,1750
2007-01-25,16:09:20,PLBPH0000019,BANKBPH,996,5
2007-01-25,16:09:20,PLERGPL00014,ENERGOPOL,91.8,9
2007-01-25,16:09:20,PLPOLNA00015,POLNA,41.65,119
2007-01-25,16:09:20,PLPOLNA00015,POLNA,41.65,100
2007-01-25,16:09:20,PLPOLNA00015,POLNA,41.6,81
2007-01-25,16:09:21,PLMCIMG00012,MCI,8.82,85
2007-01-25,16:09:21,PLSMMDA00012,MEDIATEL,21.6,100
2007-01-25,16:09:21,PLSMMDA00012,MEDIATEL,21.7,200
2007-01-25,16:09:21,PLSMMDA00012,MEDIATEL,21.8,50
2007-01-25,16:09:22,PLSTLPF00012,STALPROFI,20,200
2007-01-25,16:09:23,PLBANKR00010,BANKIER.PL,10.86,500
2007-01-25,16:09:23,PLBDPWR00014,BUDOPOL,7.57,188
2007-01-25,16:09:23,PLBDPWR00014,BUDOPOL,7.57,9
2007-01-25,16:09:23,PLINTER00042,INTERIA.PL,64,150
2007-01-25,16:09:23,PLINTER00042,INTERIA.PL,64,50
2007-01-25,16:09:23,PLLOTOS00025,LOTOS,45.6,1000
2007-01-25,16:09:23,PLPKN0000018,PKNORLEN,46.9,1000
2007-01-25,16:09:24,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:24,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:24,PL0GPWF05785,FW20H7,34280,2
2007-01-25,16:09:24,PL0GPWF05785,FW20H7,34270,3
2007-01-25,16:09:24,PLBZ00000044,BZWBK,236,12
2007-01-25,16:09:24,PLBZ00000044,BZWBK,236,23
2007-01-25,16:09:24,PLBZ00000044,BZWBK,236,12
2007-01-25,16:09:25,PL0GPWO14615,OW20C7370,230,1
2007-01-25,16:09:25,PLDRZPL00032,DROZAPOL,10.54,151
2007-01-25,16:09:25,PLDRZPL00032,DROZAPOL,10.54,247
2007-01-25,16:09:25,PLDRZPL00032,DROZAPOL,10.54,102
2007-01-25,16:09:25,PLMSTEX00017,MOSTALEXP,5.37,220
2007-01-25,16:09:25,PLNFI0900014,MIDAS,28.85,11
2007-01-25,16:09:25,PLNFI0900014,MIDAS,28.9,89
2007-01-25,16:09:25,PLPGNIG00014,PGNIG,3.72,7
2007-01-25,16:09:25,PLPRSPR00046,PROSPER,17.95,50
2007-01-25,16:09:25,PLTVN0000017,TVN,25.1,390
2007-01-25,16:09:27,PL0GPWF05785,FW20H7,34280,2
2007-01-25,16:09:27,PL0GPWF05785,FW20H7,34270,4
2007-01-25,16:09:27,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:27,PL0GPWF05785,FW20H7,34280,2
2007-01-25,16:09:27,PL0GPWF05785,FW20H7,34280,1
2007-01-25,16:09:27,PL0GPWF05785,FW20H7,34280,4
2007-01-25,16:09:27,PL0GPWF05785,FW20H7,34280,2
2007-01-25,16:09:27,PL0GPWF05785,FW20H7,34280,1
2007-01-25,16:09:27,PL0GPWF05785,FW20H7,34280,2
2007-01-25,16:09:27,PLLOTOS00025,LOTOS,46,72
2007-01-25,16:09:27,PLLOTOS00025,LOTOS,46.06,30
2007-01-25,16:09:27,PLLOTOS00025,LOTOS,46.3,898
2007-01-25,16:09:27,PLSZPTL00093,MNI-PP,11.03,150
2007-01-25,16:09:28,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:28,PLLOTOS00025,LOTOS,46.3,8
2007-01-25,16:09:28,PLSZPTL00093,MNI-PP,11.02,150
2007-01-25,16:09:28,PLSZPTL00093,MNI-PP,11.02,82
2007-01-25,16:09:29,PLBDPWR00014,BUDOPOL,7.57,500
2007-01-25,16:09:29,PLCPTLP00015,CAPITAL,8.02,148
2007-01-25,16:09:29,PLCPTLP00015,CAPITAL,8.02,210
2007-01-25,16:09:29,PLCPTLP00015,CAPITAL,8.02,100
2007-01-25,16:09:29,PLCPTLP00015,CAPITAL,8.01,700
2007-01-25,16:09:29,PLCPTLP00015,CAPITAL,8.01,1000
2007-01-25,16:09:29,PLCPTLP00015,CAPITAL,8.02,500
2007-01-25,16:09:29,PLMSTZB00018,MOSTALZAB,6.4,300
2007-01-25,16:09:30,HU0000068952,MOL,316,22
2007-01-25,16:09:30,PLCPTLP00015,CAPITAL,8.01,200
2007-01-25,16:09:30,PLCPTLP00015,CAPITAL,8.01,142
2007-01-25,16:09:30,PLGUARD00019,PCGUARD,0.5,18014
2007-01-25,16:09:30,PLGUARD00019,PCGUARD,0.5,2286
2007-01-25,16:09:30,PLPKN0000018,PKNORLEN,46.8,100
2007-01-25,16:09:30,PLPKN0000018,PKNORLEN,46.79,4337
2007-01-25,16:09:30,PLPKN0000018,PKNORLEN,46.79,563
2007-01-25,16:09:31,PLASMOT00030,TRITON,18.38,1500
2007-01-25,16:09:31,PLPGNIG00014,PGNIG,3.75,25
2007-01-25,16:09:32,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:32,PLBZ00000044,BZWBK,235.1,1
2007-01-25,16:09:32,PLFAM0000012,FAM,14.44,1000
2007-01-25,16:09:32,PLMSTEX00017,MOSTALEXP,5.35,60
2007-01-25,16:09:33,PL0GPWF05785,FW20H7,34290,1
2007-01-25,16:09:33,PLELTIM00013,ELEKTRIM,6.42,145
2007-01-25,16:09:33,PLELTIM00013,ELEKTRIM,6.41,692
2007-01-25,16:09:33,PLELTIM00013,ELEKTRIM,6.42,220
2007-01-25,16:09:33,PLZRWZW00012,ZURAWIE,17,100
2007-01-25,16:09:34,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:34,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:34,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:34,PLBZ00000044,BZWBK,236,48
2007-01-25,16:09:34,PLTLKPL00017,TPSA,25.8,206
2007-01-25,16:09:35,PLNETIA00014,NETIA,4.94,3
2007-01-25,16:09:35,PLNFI1200018,BBIDEVNFI,2.65,1099
2007-01-25,16:09:36,PL0GPWF05785,FW20H7,34270,2
2007-01-25,16:09:36,PL0GPWF05785,FW20H7,34270,2
2007-01-25,16:09:36,PLBDPWR00014,BUDOPOL,7.57,291
2007-01-25,16:09:36,PLODLPL00013,ODLEWNIE,10.86,332
2007-01-25,16:09:36,PLPKN0000018,PKNORLEN,46.89,1000
2007-01-25,16:09:36,PLTETA000010,TETA,23.74,377
2007-01-25,16:09:36,PLTETA000010,TETA,23.75,108
2007-01-25,16:09:36,PLTETA000010,TETA,23.75,167
2007-01-25,16:09:37,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:37,PLBIOTN00029,BIOTON,2.01,4000
2007-01-25,16:09:37,PLSTLPF00012,STALPROFI,19.96,250
2007-01-25,16:09:37,PLSTLPF00012,STALPROFI,19.95,1000
2007-01-25,16:09:37,PLSTLPF00012,STALPROFI,19.9,150
2007-01-25,16:09:37,PLSTLPF00012,STALPROFI,19.9,400
2007-01-25,16:09:37,PLSTLPF00012,STALPROFI,19.9,700
2007-01-25,16:09:37,PLSTLPF00012,STALPROFI,19.9,1000
2007-01-25,16:09:38,PLBIOTN00029,BIOTON,2,19753
2007-01-25,16:09:38,PLBIOTN00029,BIOTON,2,10000
2007-01-25,16:09:38,PLBIOTN00029,BIOTON,2,1000
2007-01-25,16:09:38,PLMSTEX00017,MOSTALEXP,5.35,300
2007-01-25,16:09:38,PLPEKAO00016,PEKAO,238.1,200
2007-01-25,16:09:39,PL0GPWF05785,FW20H7,34280,5
2007-01-25,16:09:39,PL0GPWF05785,FW20H7,34270,4
2007-01-25,16:09:39,PL0GPWF05785,FW20H7,34270,1
2007-01-25,16:09:39,PLBIOTN00029,BIOTON,2,487
2007-01-25,16:09:39,PLENMPN00017,ENERGOPN,23.95,60
2007-01-25,16:09:39,PLMCIMG00012,MCI,8.81,901
2007-01-25,16:09:39,PLMCIMG00012,MCI,8.8,104
2007-01-25,16:09:39,PLMCIMG00012,MCI,8.8,3000
2007-01-25,16:09:39,PLMCIMG00012,MCI,8.8,500
2007-01-25,16:09:39,PLMCIMG00012,MCI,8.8,1000
2007-01-25,16:09:39,PLNFI1500011,NFIEMF,16.15,1561
2007-01-25,16:09:39,PLSMMDA00012,MEDIATEL,20.95,138
2007-01-25,16:09:40,PLPKO0000016,PKOBP,47,4944
2007-01-25,16:09:40,PLSKTAN00010,SKOTAN,12.93,100
2007-01-25,16:09:40,PLTVN0000017,TVN,25.1,120
2007-01-25,16:09:41,PL0GPWF05769,FTPSH7,12850,1
2007-01-25,16:09:41,PLGANT000014,GANT,81.8,11
2007-01-25,16:09:41,PLGTC0000037,GTC,49.8,1
2007-01-25,16:09:41,PLTVN0000017,TVN,25.1,100
